,run,precision,recall,f1,seg_id,num_endpoints,endpoints,invalidation_d,cube_side_len,decimation_factor,comments,proposed_endpoints
871,872,0.5,0.6666666666666666,0.5714285714285715,864691135489218668,3,"[[127745 180987  21829]
 [127799 168227  22142]
 [145826 168883  22019]]",5800,700,0.36444444444444446,good,"[[127487 181037  21813]
 [146037 168962  22006]
 [129762 173337  22128]
 [127662 168612  22181]]"
872,873,0.5,0.6666666666666666,0.5714285714285715,864691135489218668,3,"[[127745 180987  21829]
 [127799 168227  22142]
 [145826 168883  22019]]",5800,700,0.41888888888888887,good,"[[127487 181037  21813]
 [146037 168962  22006]
 [129762 173337  22128]
 [127662 168612  22181]]"
873,874,0.5,0.6666666666666666,0.5714285714285715,864691135489218668,3,"[[127745 180987  21829]
 [127799 168227  22142]
 [145826 168883  22019]]",5800,700,0.47333333333333333,good,"[[127487 181037  21813]
 [146037 168962  22006]
 [129762 173337  22128]
 [127662 168612  22181]]"
874,875,0.5,0.6666666666666666,0.5714285714285715,864691135489218668,3,"[[127745 180987  21829]
 [127799 168227  22142]
 [145826 168883  22019]]",5800,700,0.5277777777777778,good,"[[127487 181037  21813]
 [146037 168962  22006]
 [129762 173337  22128]
 [127662 168612  22181]]"
875,876,0.5,0.6666666666666666,0.5714285714285715,864691135489218668,3,"[[127745 180987  21829]
 [127799 168227  22142]
 [145826 168883  22019]]",5800,700,0.5822222222222222,good,"[[127487 181037  21813]
 [146037 168962  22006]
 [129762 173337  22128]
 [127662 168612  22181]]"
876,877,0.5,0.6666666666666666,0.5714285714285715,864691135489218668,3,"[[127745 180987  21829]
 [127799 168227  22142]
 [145826 168883  22019]]",5800,700,0.6366666666666667,good,"[[127487 181037  21813]
 [146037 168962  22006]
 [129762 173337  22128]
 [127662 168612  22181]]"
877,878,0.5,0.6666666666666666,0.5714285714285715,864691135489218668,3,"[[127745 180987  21829]
 [127799 168227  22142]
 [145826 168883  22019]]",5800,700,0.6911111111111111,good,"[[127487 181037  21813]
 [146037 168962  22006]
 [129762 173337  22128]
 [127662 168612  22181]]"
878,879,0.5,0.6666666666666666,0.5714285714285715,864691135489218668,3,"[[127745 180987  21829]
 [127799 168227  22142]
 [145826 168883  22019]]",5800,700,0.7455555555555555,good,"[[127487 181037  21813]
 [146037 168962  22006]
 [129762 173337  22128]
 [127662 168612  22181]]"
879,880,0.5,0.6666666666666666,0.5714285714285715,864691135489218668,3,"[[127745 180987  21829]
 [127799 168227  22142]
 [145826 168883  22019]]",5800,700,0.8,good,"[[127487 181037  21813]
 [146037 168962  22006]
 [129762 173337  22128]
 [127662 168612  22181]]"
880,881,0.42857142857142855,1.0,0.6,864691135489218668,3,"[[127745 180987  21829]
 [127799 168227  22142]
 [145826 168883  22019]]",5800,750,0.31,good,"[[127593 181218  21815]
 [127593 168093  22134]
 [145968 169031  22003]
 [137718 173531  22509]
 [129843 173343  22115]
 [143718 168843  22396]
 [129656 176718  22115]]"
881,882,0.42857142857142855,1.0,0.6,864691135489218668,3,"[[127745 180987  21829]
 [127799 168227  22142]
 [145826 168883  22019]]",5800,750,0.36444444444444446,good,"[[127593 181218  21815]
 [127593 168093  22134]
 [145968 169031  22003]
 [137718 173531  22509]
 [129843 173343  22115]
 [143718 168843  22396]
 [129656 176718  22115]]"
882,883,0.42857142857142855,1.0,0.6,864691135489218668,3,"[[127745 180987  21829]
 [127799 168227  22142]
 [145826 168883  22019]]",5800,750,0.41888888888888887,good,"[[127593 181218  21815]
 [127593 168093  22134]
 [145968 169031  22003]
 [137718 173531  22509]
 [129843 173343  22115]
 [143718 168843  22396]
 [129656 176718  22115]]"
883,884,0.42857142857142855,1.0,0.6,864691135489218668,3,"[[127745 180987  21829]
 [127799 168227  22142]
 [145826 168883  22019]]",5800,750,0.47333333333333333,good,"[[127593 181218  21815]
 [127593 168093  22134]
 [145968 169031  22003]
 [137718 173531  22509]
 [129843 173343  22115]
 [143718 168843  22396]
 [129656 176718  22115]]"
884,885,0.42857142857142855,1.0,0.6,864691135489218668,3,"[[127745 180987  21829]
 [127799 168227  22142]
 [145826 168883  22019]]",5800,750,0.5277777777777778,good,"[[127593 181218  21815]
 [127593 168093  22134]
 [145968 169031  22003]
 [137718 173531  22509]
 [129843 173343  22115]
 [143718 168843  22396]
 [129656 176718  22115]]"
885,886,0.42857142857142855,1.0,0.6,864691135489218668,3,"[[127745 180987  21829]
 [127799 168227  22142]
 [145826 168883  22019]]",5800,750,0.5822222222222222,good,"[[127593 181218  21815]
 [127593 168093  22134]
 [145968 169031  22003]
 [137718 173531  22509]
 [129843 173343  22115]
 [143718 168843  22396]
 [129656 176718  22115]]"
886,887,0.42857142857142855,1.0,0.6,864691135489218668,3,"[[127745 180987  21829]
 [127799 168227  22142]
 [145826 168883  22019]]",5800,750,0.6366666666666667,good,"[[127593 181218  21815]
 [127593 168093  22134]
 [145968 169031  22003]
 [137718 173531  22509]
 [129843 173343  22115]
 [143718 168843  22396]
 [129656 176718  22115]]"
887,888,0.42857142857142855,1.0,0.6,864691135489218668,3,"[[127745 180987  21829]
 [127799 168227  22142]
 [145826 168883  22019]]",5800,750,0.6911111111111111,good,"[[127593 181218  21815]
 [127593 168093  22134]
 [145968 169031  22003]
 [137718 173531  22509]
 [129843 173343  22115]
 [143718 168843  22396]
 [129656 176718  22115]]"
888,889,0.42857142857142855,1.0,0.6,864691135489218668,3,"[[127745 180987  21829]
 [127799 168227  22142]
 [145826 168883  22019]]",5800,750,0.7455555555555555,good,"[[127593 181218  21815]
 [127593 168093  22134]
 [145968 169031  22003]
 [137718 173531  22509]
 [129843 173343  22115]
 [143718 168843  22396]
 [129656 176718  22115]]"
889,890,0.42857142857142855,1.0,0.6,864691135489218668,3,"[[127745 180987  21829]
 [127799 168227  22142]
 [145826 168883  22019]]",5800,750,0.8,good,"[[127593 181218  21815]
 [127593 168093  22134]
 [145968 169031  22003]
 [137718 173531  22509]
 [129843 173343  22115]
 [143718 168843  22396]
 [129656 176718  22115]]"
890,891,0.42857142857142855,1.0,0.6,864691135489218668,3,"[[127745 180987  21829]
 [127799 168227  22142]
 [145826 168883  22019]]",5800,800,0.31,good,"[[137500 174300  22550]
 [127500 180700  21810]
 [143700 168900  22390]
 [129700 173500  22130]
 [146100 168900  22010]
 [137700 173700  22530]
 [127700 168300  22190]]"
891,892,0.42857142857142855,1.0,0.6,864691135489218668,3,"[[127745 180987  21829]
 [127799 168227  22142]
 [145826 168883  22019]]",5800,800,0.36444444444444446,good,"[[137500 174300  22550]
 [127500 180700  21810]
 [143700 168900  22390]
 [129700 173500  22130]
 [146100 168900  22010]
 [137700 173700  22530]
 [127700 168300  22190]]"
892,893,0.42857142857142855,1.0,0.6,864691135489218668,3,"[[127745 180987  21829]
 [127799 168227  22142]
 [145826 168883  22019]]",5800,800,0.41888888888888887,good,"[[137500 174300  22550]
 [127500 180700  21810]
 [143700 168900  22390]
 [129700 173500  22130]
 [146100 168900  22010]
 [137700 173700  22530]
 [127700 168300  22190]]"
893,894,0.42857142857142855,1.0,0.6,864691135489218668,3,"[[127745 180987  21829]
 [127799 168227  22142]
 [145826 168883  22019]]",5800,800,0.47333333333333333,good,"[[137500 174300  22550]
 [127500 180700  21810]
 [143700 168900  22390]
 [129700 173500  22130]
 [146100 168900  22010]
 [137700 173700  22530]
 [127700 168300  22190]]"
894,895,0.42857142857142855,1.0,0.6,864691135489218668,3,"[[127745 180987  21829]
 [127799 168227  22142]
 [145826 168883  22019]]",5800,800,0.5277777777777778,good,"[[137500 174300  22550]
 [127500 180700  21810]
 [143700 168900  22390]
 [129700 173500  22130]
 [146100 168900  22010]
 [137700 173700  22530]
 [127700 168300  22190]]"
895,896,0.42857142857142855,1.0,0.6,864691135489218668,3,"[[127745 180987  21829]
 [127799 168227  22142]
 [145826 168883  22019]]",5800,800,0.5822222222222222,good,"[[137500 174300  22550]
 [127500 180700  21810]
 [143700 168900  22390]
 [129700 173500  22130]
 [146100 168900  22010]
 [137700 173700  22530]
 [127700 168300  22190]]"
896,897,0.42857142857142855,1.0,0.6,864691135489218668,3,"[[127745 180987  21829]
 [127799 168227  22142]
 [145826 168883  22019]]",5800,800,0.6366666666666667,good,"[[137500 174300  22550]
 [127500 180700  21810]
 [143700 168900  22390]
 [129700 173500  22130]
 [146100 168900  22010]
 [137700 173700  22530]
 [127700 168300  22190]]"
897,898,0.42857142857142855,1.0,0.6,864691135489218668,3,"[[127745 180987  21829]
 [127799 168227  22142]
 [145826 168883  22019]]",5800,800,0.6911111111111111,good,"[[137500 174300  22550]
 [127500 180700  21810]
 [143700 168900  22390]
 [129700 173500  22130]
 [146100 168900  22010]
 [137700 173700  22530]
 [127700 168300  22190]]"
898,899,0.42857142857142855,1.0,0.6,864691135489218668,3,"[[127745 180987  21829]
 [127799 168227  22142]
 [145826 168883  22019]]",5800,800,0.7455555555555555,good,"[[137500 174300  22550]
 [127500 180700  21810]
 [143700 168900  22390]
 [129700 173500  22130]
 [146100 168900  22010]
 [137700 173700  22530]
 [127700 168300  22190]]"
899,900,0.42857142857142855,1.0,0.6,864691135489218668,3,"[[127745 180987  21829]
 [127799 168227  22142]
 [145826 168883  22019]]",5800,800,0.8,good,"[[137500 174300  22550]
 [127500 180700  21810]
 [143700 168900  22390]
 [129700 173500  22130]
 [146100 168900  22010]
 [137700 173700  22530]
 [127700 168300  22190]]"
900,901,0.75,1.0,0.8571428571428571,864691135489218668,3,"[[127745 180987  21829]
 [127799 168227  22142]
 [145826 168883  22019]]",6000,400,0.31,good,"[[145750 169050  22015]
 [127550 180850  21825]
 [129750 173350  22125]
 [127650 168150  22135]]"
901,902,0.75,1.0,0.8571428571428571,864691135489218668,3,"[[127745 180987  21829]
 [127799 168227  22142]
 [145826 168883  22019]]",6000,400,0.36444444444444446,good,"[[145750 169050  22015]
 [127550 180850  21825]
 [129750 173350  22125]
 [127650 168150  22135]]"
902,903,0.75,1.0,0.8571428571428571,864691135489218668,3,"[[127745 180987  21829]
 [127799 168227  22142]
 [145826 168883  22019]]",6000,400,0.41888888888888887,good,"[[145750 169050  22015]
 [127550 180850  21825]
 [129750 173350  22125]
 [127650 168150  22135]]"
903,904,0.75,1.0,0.8571428571428571,864691135489218668,3,"[[127745 180987  21829]
 [127799 168227  22142]
 [145826 168883  22019]]",6000,400,0.47333333333333333,good,"[[145750 169050  22015]
 [127550 180850  21825]
 [129750 173350  22125]
 [127650 168150  22135]]"
904,905,0.75,1.0,0.8571428571428571,864691135489218668,3,"[[127745 180987  21829]
 [127799 168227  22142]
 [145826 168883  22019]]",6000,400,0.5277777777777778,good,"[[145750 169050  22015]
 [127550 180850  21825]
 [129750 173350  22125]
 [127650 168150  22135]]"
905,906,0.75,1.0,0.8571428571428571,864691135489218668,3,"[[127745 180987  21829]
 [127799 168227  22142]
 [145826 168883  22019]]",6000,400,0.5822222222222222,good,"[[145750 169050  22015]
 [127550 180850  21825]
 [129750 173350  22125]
 [127650 168150  22135]]"
906,907,0.75,1.0,0.8571428571428571,864691135489218668,3,"[[127745 180987  21829]
 [127799 168227  22142]
 [145826 168883  22019]]",6000,400,0.6366666666666667,good,"[[145750 169050  22015]
 [127550 180850  21825]
 [129750 173350  22125]
 [127650 168150  22135]]"
907,908,0.75,1.0,0.8571428571428571,864691135489218668,3,"[[127745 180987  21829]
 [127799 168227  22142]
 [145826 168883  22019]]",6000,400,0.6911111111111111,good,"[[145750 169050  22015]
 [127550 180850  21825]
 [129750 173350  22125]
 [127650 168150  22135]]"
908,909,0.75,1.0,0.8571428571428571,864691135489218668,3,"[[127745 180987  21829]
 [127799 168227  22142]
 [145826 168883  22019]]",6000,400,0.7455555555555555,good,"[[145750 169050  22015]
 [127550 180850  21825]
 [129750 173350  22125]
 [127650 168150  22135]]"
909,910,0.75,1.0,0.8571428571428571,864691135489218668,3,"[[127745 180987  21829]
 [127799 168227  22142]
 [145826 168883  22019]]",6000,400,0.8,good,"[[145750 169050  22015]
 [127550 180850  21825]
 [129750 173350  22125]
 [127650 168150  22135]]"
910,911,0.75,1.0,0.8571428571428571,864691135489218668,3,"[[127745 180987  21829]
 [127799 168227  22142]
 [145826 168883  22019]]",6000,450,0.31,good,"[[127518 180843  21819]
 [145968 169031  22010]
 [127743 168356  22179]
 [129543 173418  22123]]"
911,912,0.75,1.0,0.8571428571428571,864691135489218668,3,"[[127745 180987  21829]
 [127799 168227  22142]
 [145826 168883  22019]]",6000,450,0.36444444444444446,good,"[[127518 180843  21819]
 [145968 169031  22010]
 [127743 168356  22179]
 [129543 173418  22123]]"
912,913,0.75,1.0,0.8571428571428571,864691135489218668,3,"[[127745 180987  21829]
 [127799 168227  22142]
 [145826 168883  22019]]",6000,450,0.41888888888888887,good,"[[127518 180843  21819]
 [145968 169031  22010]
 [127743 168356  22179]
 [129543 173418  22123]]"
913,914,0.75,1.0,0.8571428571428571,864691135489218668,3,"[[127745 180987  21829]
 [127799 168227  22142]
 [145826 168883  22019]]",6000,450,0.47333333333333333,good,"[[127518 180843  21819]
 [145968 169031  22010]
 [127743 168356  22179]
 [129543 173418  22123]]"
914,915,0.75,1.0,0.8571428571428571,864691135489218668,3,"[[127745 180987  21829]
 [127799 168227  22142]
 [145826 168883  22019]]",6000,450,0.5277777777777778,good,"[[127518 180843  21819]
 [145968 169031  22010]
 [127743 168356  22179]
 [129543 173418  22123]]"
915,916,0.75,1.0,0.8571428571428571,864691135489218668,3,"[[127745 180987  21829]
 [127799 168227  22142]
 [145826 168883  22019]]",6000,450,0.5822222222222222,good,"[[127518 180843  21819]
 [145968 169031  22010]
 [127743 168356  22179]
 [129543 173418  22123]]"
916,917,0.75,1.0,0.8571428571428571,864691135489218668,3,"[[127745 180987  21829]
 [127799 168227  22142]
 [145826 168883  22019]]",6000,450,0.6366666666666667,good,"[[127518 180843  21819]
 [145968 169031  22010]
 [127743 168356  22179]
 [129543 173418  22123]]"
917,918,0.75,1.0,0.8571428571428571,864691135489218668,3,"[[127745 180987  21829]
 [127799 168227  22142]
 [145826 168883  22019]]",6000,450,0.6911111111111111,good,"[[127518 180843  21819]
 [145968 169031  22010]
 [127743 168356  22179]
 [129543 173418  22123]]"
918,919,0.75,1.0,0.8571428571428571,864691135489218668,3,"[[127745 180987  21829]
 [127799 168227  22142]
 [145826 168883  22019]]",6000,450,0.7455555555555555,good,"[[127518 180843  21819]
 [145968 169031  22010]
 [127743 168356  22179]
 [129543 173418  22123]]"
919,920,0.75,1.0,0.8571428571428571,864691135489218668,3,"[[127745 180987  21829]
 [127799 168227  22142]
 [145826 168883  22019]]",6000,450,0.8,good,"[[127518 180843  21819]
 [145968 169031  22010]
 [127743 168356  22179]
 [129543 173418  22123]]"
920,921,0.5,0.6666666666666666,0.5714285714285715,864691135489218668,3,"[[127745 180987  21829]
 [127799 168227  22142]
 [145826 168883  22019]]",6000,500,0.31,good,"[[129687 173437  22131]
 [127562 180812  21818]
 [145937 169062  22006]
 [127687 168562  22181]]"
921,922,0.5,0.6666666666666666,0.5714285714285715,864691135489218668,3,"[[127745 180987  21829]
 [127799 168227  22142]
 [145826 168883  22019]]",6000,500,0.36444444444444446,good,"[[129687 173437  22131]
 [127562 180812  21818]
 [145937 169062  22006]
 [127687 168562  22181]]"
922,923,0.5,0.6666666666666666,0.5714285714285715,864691135489218668,3,"[[127745 180987  21829]
 [127799 168227  22142]
 [145826 168883  22019]]",6000,500,0.41888888888888887,good,"[[129687 173437  22131]
 [127562 180812  21818]
 [145937 169062  22006]
 [127687 168562  22181]]"
923,924,0.5,0.6666666666666666,0.5714285714285715,864691135489218668,3,"[[127745 180987  21829]
 [127799 168227  22142]
 [145826 168883  22019]]",6000,500,0.47333333333333333,good,"[[129687 173437  22131]
 [127562 180812  21818]
 [145937 169062  22006]
 [127687 168562  22181]]"
924,925,0.5,0.6666666666666666,0.5714285714285715,864691135489218668,3,"[[127745 180987  21829]
 [127799 168227  22142]
 [145826 168883  22019]]",6000,500,0.5277777777777778,good,"[[129687 173437  22131]
 [127562 180812  21818]
 [145937 169062  22006]
 [127687 168562  22181]]"
925,926,0.5,0.6666666666666666,0.5714285714285715,864691135489218668,3,"[[127745 180987  21829]
 [127799 168227  22142]
 [145826 168883  22019]]",6000,500,0.5822222222222222,good,"[[129687 173437  22131]
 [127562 180812  21818]
 [145937 169062  22006]
 [127687 168562  22181]]"
926,927,0.5,0.6666666666666666,0.5714285714285715,864691135489218668,3,"[[127745 180987  21829]
 [127799 168227  22142]
 [145826 168883  22019]]",6000,500,0.6366666666666667,good,"[[129687 173437  22131]
 [127562 180812  21818]
 [145937 169062  22006]
 [127687 168562  22181]]"
927,928,0.5,0.6666666666666666,0.5714285714285715,864691135489218668,3,"[[127745 180987  21829]
 [127799 168227  22142]
 [145826 168883  22019]]",6000,500,0.6911111111111111,good,"[[129687 173437  22131]
 [127562 180812  21818]
 [145937 169062  22006]
 [127687 168562  22181]]"
928,929,0.5,0.6666666666666666,0.5714285714285715,864691135489218668,3,"[[127745 180987  21829]
 [127799 168227  22142]
 [145826 168883  22019]]",6000,500,0.7455555555555555,good,"[[129687 173437  22131]
 [127562 180812  21818]
 [145937 169062  22006]
 [127687 168562  22181]]"
929,930,0.5,0.6666666666666666,0.5714285714285715,864691135489218668,3,"[[127745 180987  21829]
 [127799 168227  22142]
 [145826 168883  22019]]",6000,500,0.8,good,"[[129687 173437  22131]
 [127562 180812  21818]
 [145937 169062  22006]
 [127687 168562  22181]]"
930,931,0.5,0.6666666666666666,0.5714285714285715,864691135489218668,3,"[[127745 180987  21829]
 [127799 168227  22142]
 [145826 168883  22019]]",6000,550,0.31,good,"[[127531 180881  21814]
 [145681 169056  22006]
 [129731 173456  22130]
 [127668 168643  22171]]"
931,932,0.5,0.6666666666666666,0.5714285714285715,864691135489218668,3,"[[127745 180987  21829]
 [127799 168227  22142]
 [145826 168883  22019]]",6000,550,0.36444444444444446,good,"[[127531 180881  21814]
 [145681 169056  22006]
 [129731 173456  22130]
 [127668 168643  22171]]"
932,933,0.5,0.6666666666666666,0.5714285714285715,864691135489218668,3,"[[127745 180987  21829]
 [127799 168227  22142]
 [145826 168883  22019]]",6000,550,0.41888888888888887,good,"[[127531 180881  21814]
 [145681 169056  22006]
 [129731 173456  22130]
 [127668 168643  22171]]"
